Age,Workclass,Education,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,Target
47,4,4,0,1,5,4,0,0,0,40,9,0
56,2,4,0,1,5,4,0,0,0,15,9,0
28,4,4,0,2,0,2,1,2829,0,40,9,0
55,7,6,0,5,0,4,1,15024,0,40,9,1
50,7,1,2,5,1,4,1,6849,0,40,9,0
47,4,3,2,1,4,4,0,0,0,40,9,0
42,5,4,0,8,0,4,1,0,0,40,9,0
22,4,4,1,2,3,4,1,0,0,25,9,0
42,4,3,0,7,0,4,1,0,0,44,5,0
42,1,4,2,8,4,1,0,0,0,40,9,0
46,4,4,2,8,1,4,0,0,0,40,9,0
45,4,4,0,6,0,2,1,15024,0,99,9,1
55,4,4,0,8,0,1,1,0,0,55,9,0
57,4,1,0,4,0,4,1,0,0,40,9,1
25,4,3,1,2,3,4,1,0,0,40,9,0
43,4,4,0,2,0,4,1,0,0,30,5,0
34,5,1,2,2,1,4,1,0,0,60,9,0
27,2,1,2,5,2,4,0,0,0,40,9,0
25,4,4,1,2,3,4,0,2176,0,40,9,0
37,4,4,1,8,1,4,0,0,0,40,9,0
48,4,4,2,6,4,4,1,0,0,45,9,0
38,4,4,0,7,0,4,1,0,0,45,9,0
17,4,3,1,2,1,4,1,594,0,30,9,0
70,4,0,0,2,0,4,1,9386,0,50,9,1
37,4,4,2,1,4,4,0,0,0,37,9,0
45,4,4,0,2,0,4,1,0,0,46,9,0
56,4,4,0,6,0,4,1,0,0,55,9,1
64,4,4,0,2,0,4,1,0,0,40,9,0
35,2,4,2,1,3,4,0,0,0,38,9,0
23,4,4,1,6,3,4,1,0,0,40,9,0
42,2,4,0,4,0,4,1,0,0,90,9,0
23,4,4,1,2,3,4,1,0,0,30,9,0
26,0,4,1,0,3,4,1,0,0,12,9,0
56,2,4,0,2,0,4,1,0,0,40,9,1
41,4,1,0,5,0,4,1,0,1887,40,9,1
47,6,3,0,6,0,4,1,0,2179,50,5,0
21,4,4,1,2,3,4,1,0,0,40,9,0
29,4,4,1,2,3,2,1,0,0,40,9,0
32,7,4,2,2,3,4,1,0,0,50,9,0
72,4,3,3,7,4,2,0,0,0,20,9,0
69,6,6,0,5,0,4,1,99999,0,40,9,1
19,4,4,1,1,2,4,1,0,0,25,9,0
25,2,1,1,2,3,4,1,0,0,25,9,0
56,4,4,0,6,0,4,1,0,1848,50,9,1
42,4,5,1,5,1,4,0,8614,0,50,9,1
58,4,1,2,8,4,4,0,0,0,35,9,0
24,4,1,1,4,3,4,1,0,0,40,9,0
41,4,0,0,4,5,4,0,0,0,38,9,1
40,4,3,0,8,0,4,1,0,0,40,9,1
37,4,4,0,7,0,4,1,0,0,45,0,0
25,4,0,2,1,4,4,0,0,0,40,9,0
43,5,1,0,6,3,1,0,0,0,40,7,1
36,4,4,1,2,3,4,1,0,0,40,9,0
41,4,4,0,2,0,4,1,0,0,40,9,0
31,4,1,1,5,1,4,0,0,0,40,9,0
22,4,4,1,8,3,4,0,0,0,40,9,0
36,4,0,0,2,0,4,1,0,0,40,9,0
42,4,3,0,2,0,4,1,0,0,40,9,0
29,4,4,0,2,0,4,1,0,0,60,9,0
25,4,4,1,1,4,4,0,0,0,46,9,0
23,4,1,1,8,1,4,1,0,0,40,9,0
34,4,4,2,6,4,2,0,0,0,20,9,0
27,4,4,0,1,0,4,1,2580,0,45,9,0
32,4,1,0,6,0,2,1,15024,0,50,9,1
33,4,4,2,5,1,4,1,0,0,40,9,0
38,4,1,2,8,1,4,0,0,0,55,9,0
21,4,4,1,2,3,4,1,0,0,30,0,0
39,4,0,0,2,0,4,1,0,0,40,9,0
50,4,1,0,8,0,4,1,0,0,40,9,1
32,4,4,1,1,1,4,1,0,0,30,9,0
40,1,4,0,8,0,4,1,0,0,40,9,1
58,1,4,0,8,0,4,1,15024,0,40,9,1
20,4,4,1,1,3,4,0,0,0,20,9,0
63,0,4,2,0,1,4,0,0,2205,40,9,0
56,4,1,0,1,0,4,1,0,0,50,9,0
30,2,1,0,4,0,4,1,0,0,40,9,0
39,4,4,2,8,4,4,0,0,0,39,9,0
25,4,0,1,5,1,4,1,0,0,50,9,1
33,4,4,0,2,0,4,1,0,0,40,9,1
41,7,1,1,5,1,4,1,0,0,40,9,0
50,4,4,2,2,1,4,1,0,0,40,9,0
44,4,4,0,2,0,4,1,0,0,40,9,0
27,4,1,1,8,1,4,1,0,0,40,9,0
27,4,1,1,5,1,1,1,13550,0,40,9,1
58,4,3,0,2,0,4,1,0,0,40,3,0
25,4,4,1,4,3,4,1,0,0,15,5,0
31,4,4,0,2,5,0,0,0,0,40,9,0
39,4,4,0,8,0,4,1,0,0,50,9,1
55,4,0,0,2,0,4,1,0,0,40,9,1
22,4,0,1,7,3,4,0,0,0,12,9,0
44,4,0,2,8,1,4,1,0,0,40,9,0
41,0,0,0,0,5,4,0,0,1628,5,0,0
44,4,3,2,2,1,4,0,0,0,40,9,0
61,4,3,0,2,0,4,1,0,0,54,9,0
32,4,0,0,2,0,4,1,0,0,40,9,0
35,4,1,0,8,0,4,1,0,0,45,9,1
28,4,4,0,2,0,4,1,0,0,40,9,0
57,4,1,0,8,0,1,1,0,0,40,7,1
32,4,2,0,5,0,4,1,0,0,65,9,1
46,7,3,1,7,1,2,0,0,0,40,9,0
26,6,4,0,7,5,4,0,0,1579,20,9,0
43,5,4,0,2,0,4,1,0,0,40,9,0
62,2,4,2,7,1,4,0,0,0,35,9,0
60,7,5,0,5,0,1,1,0,0,38,2,1
67,4,4,2,6,1,4,0,0,0,20,9,0
19,4,4,1,6,4,2,0,0,0,30,9,0
55,0,4,1,0,1,4,0,0,0,40,9,0
48,4,3,0,2,0,4,1,0,0,65,9,1
19,7,4,1,1,1,4,0,0,0,20,9,0
19,4,4,1,7,1,4,0,0,0,30,9,0
43,4,4,2,8,4,4,0,0,0,40,9,0
31,4,2,0,5,5,4,0,0,0,90,9,0
65,4,4,0,8,5,4,0,0,0,45,9,0
32,4,4,1,2,1,4,0,0,0,40,9,0
36,7,5,0,5,0,4,1,0,0,40,9,1
41,4,4,0,2,0,4,1,0,0,40,5,0
33,2,4,0,4,0,4,1,3908,0,40,9,0
72,0,3,2,0,1,4,1,0,0,12,9,0
34,4,1,0,6,0,4,1,0,1977,50,9,1
27,4,4,1,2,1,4,1,0,0,45,9,0
75,5,3,1,8,1,4,1,0,0,50,9,0
39,0,3,3,0,4,4,0,0,0,15,9,0
51,4,4,0,2,0,4,1,0,1887,40,9,1
47,4,4,0,2,0,4,1,0,0,40,9,0
31,4,4,1,5,1,4,1,0,0,40,9,0
40,4,5,1,8,1,4,0,0,0,40,9,1
48,4,4,2,6,1,4,0,0,0,30,9,0
36,2,1,1,4,1,2,1,0,0,40,9,0
18,4,4,1,7,3,4,1,0,0,20,9,0
33,4,4,1,8,1,4,0,0,0,40,9,0
34,4,5,0,6,0,4,1,0,0,40,9,0
51,4,4,0,2,0,4,1,3103,0,48,9,1
39,7,0,2,5,1,4,0,0,0,40,9,0
20,4,4,1,7,3,4,1,0,0,35,9,0
67,2,4,2,1,1,2,0,0,0,20,9,0
42,4,0,1,1,1,4,0,0,0,60,9,0
59,4,3,0,2,0,4,1,0,0,40,9,0
31,2,4,1,4,1,2,1,0,0,40,9,0
19,4,4,1,7,4,2,0,2036,0,30,9,0
47,4,4,2,8,1,4,0,0,0,48,9,0
68,4,3,0,7,0,4,1,0,0,30,9,0
30,4,4,0,2,0,4,1,0,0,40,9,0
34,4,4,1,2,1,4,1,0,0,60,9,0
49,4,3,0,2,0,4,1,0,0,40,9,0
38,4,4,0,2,0,4,1,0,0,40,9,1
60,4,4,0,6,0,4,1,7298,0,40,9,1
51,4,4,0,6,0,4,1,0,0,40,0,1
24,4,1,1,1,1,4,1,0,0,40,9,0
18,4,4,1,2,3,2,0,0,1602,35,9,0
24,4,1,1,8,3,4,0,0,0,40,9,0
21,4,3,0,7,0,4,1,0,0,40,5,0
48,2,4,0,4,5,4,0,0,1848,40,9,1
52,2,3,0,7,5,4,0,0,0,40,9,0
48,4,4,2,2,1,4,1,0,0,40,9,0
40,1,1,0,5,0,4,1,7688,0,66,9,1
29,0,3,2,0,1,4,0,3418,0,48,9,0
20,4,4,1,4,3,4,0,0,0,20,9,0
31,4,4,2,6,4,4,0,0,0,25,9,0
30,4,4,0,8,0,4,1,0,0,50,9,0
30,4,4,1,2,4,4,1,0,0,40,0,0
51,4,4,1,2,3,4,0,0,0,40,9,0
29,4,0,2,8,1,4,0,0,0,40,9,0
56,6,5,1,6,1,4,1,0,0,16,9,0
46,4,1,2,4,4,4,0,0,0,40,9,0
41,4,4,2,5,3,4,0,0,3900,40,9,0
29,4,3,1,7,2,4,0,0,0,40,8,0
48,6,4,0,8,0,1,1,0,0,30,4,0
34,5,4,2,6,1,4,0,0,0,50,9,0
42,6,0,0,8,0,4,1,0,0,50,9,0
25,4,4,1,7,4,4,0,0,0,30,8,0
47,4,3,2,7,4,2,0,0,0,40,9,0
23,4,4,1,6,3,4,1,0,0,40,9,0
43,2,0,0,2,0,4,1,0,0,22,9,0
19,2,4,1,7,3,2,0,0,0,35,9,0
22,4,4,1,2,3,4,1,0,0,40,9,0
40,2,1,2,5,4,4,0,0,0,70,9,0
41,6,0,0,2,0,4,1,0,0,40,10,0
71,5,1,0,8,0,4,1,0,2392,60,9,1
42,4,4,0,1,0,4,1,0,0,45,9,0
31,7,1,1,1,1,4,1,0,0,47,9,0
69,0,4,0,0,0,4,1,0,0,32,9,0
58,6,4,0,2,0,4,1,0,0,70,9,0
36,4,3,3,7,4,2,0,0,0,12,9,0
31,4,4,0,2,0,4,1,0,0,65,9,0
20,0,4,1,0,3,3,0,594,0,35,9,0
41,4,4,1,1,1,4,0,0,0,40,9,0
35,4,4,0,2,0,4,1,0,0,40,9,0
62,0,3,0,0,0,4,1,0,0,40,9,0
28,4,1,1,5,3,4,0,0,0,15,9,0
27,4,3,0,2,3,4,1,0,0,55,9,0
17,4,3,1,2,3,4,1,0,0,40,1,0
35,6,4,2,6,1,4,1,0,0,50,9,1
45,6,4,0,7,5,4,0,0,0,99,9,0
44,4,1,2,1,4,4,0,0,0,40,9,0
27,4,0,1,7,1,1,0,0,0,40,7,0
51,4,3,0,2,0,4,1,0,0,40,9,0
49,4,4,3,7,1,4,0,0,0,45,9,0
64,6,3,0,5,0,4,1,0,0,10,9,1
54,6,3,2,2,1,4,1,0,0,45,6,0
43,4,4,0,2,0,3,1,0,0,40,5,0
32,4,4,2,2,4,4,1,0,0,35,9,0
36,4,0,1,6,1,2,1,10520,0,43,9,1
26,6,4,1,6,2,1,1,0,0,50,9,1
37,4,1,0,8,0,4,1,0,0,50,9,1
38,4,0,2,1,4,4,0,0,0,40,9,0
26,4,3,0,2,0,4,1,0,0,40,9,0
50,4,1,0,2,0,4,1,0,1887,50,9,1
47,4,4,0,2,0,4,1,7298,0,40,9,1
42,4,4,2,2,1,4,0,0,0,40,9,0
66,2,4,3,2,1,2,0,0,0,40,9,0
43,4,4,2,1,1,2,0,0,0,32,9,0
37,4,1,0,5,0,4,1,0,0,45,9,1
37,4,3,2,8,4,4,0,0,0,35,9,0
25,4,4,1,4,3,4,0,0,0,40,9,0
29,4,1,0,2,0,4,1,0,0,50,9,1
63,0,4,0,0,0,4,1,0,0,40,9,1
50,6,0,0,2,0,4,1,3103,0,40,9,1
42,7,5,1,5,1,4,1,0,0,70,9,0
32,4,4,1,2,3,4,1,0,0,40,9,0
42,7,4,0,4,0,4,1,0,0,40,9,1
41,6,4,0,8,0,4,1,0,0,50,9,0
25,4,1,1,6,1,4,1,3325,0,40,9,0
65,5,4,0,6,0,4,1,0,0,50,9,0
32,4,4,0,2,0,4,1,0,0,50,9,0
32,4,4,1,2,4,4,1,0,0,10,9,0
24,4,4,0,2,0,4,1,0,0,60,9,0
51,1,4,2,8,1,4,0,0,0,40,9,0
67,0,3,1,0,1,2,0,0,0,35,9,0
28,4,3,2,7,4,4,0,0,0,35,9,0
32,5,4,0,8,0,4,1,0,0,55,9,1
77,4,6,0,8,0,4,1,0,0,40,9,0
47,4,4,2,1,4,4,0,0,0,20,9,0
26,4,4,1,2,1,4,1,0,0,40,9,0
20,4,4,1,2,3,4,1,0,0,20,9,0
57,7,4,0,5,0,2,1,0,0,35,9,1
40,4,2,0,5,0,4,1,0,0,45,9,0
50,4,5,0,6,0,4,1,0,0,40,9,1
19,4,3,0,2,3,4,1,0,0,45,5,0
54,1,3,0,1,0,4,1,0,0,40,9,0
51,2,4,0,4,0,4,1,0,0,40,9,1
51,2,1,0,1,0,4,1,0,0,50,9,1
38,7,4,0,4,0,4,1,7688,0,40,9,1
68,0,1,0,0,0,4,1,0,0,25,9,0
17,4,3,1,6,3,4,0,0,0,20,9,0
32,4,1,1,8,1,4,1,0,0,40,9,0
29,4,4,0,2,0,4,1,0,0,45,9,0
42,4,4,2,6,4,4,1,0,0,40,9,0
40,4,4,2,8,4,4,0,0,0,40,9,0
27,4,4,0,2,0,4,1,0,0,40,9,0
22,7,1,1,5,3,4,0,0,0,20,9,0
58,4,3,3,7,1,4,0,0,0,40,9,0
61,4,1,0,6,0,4,1,0,0,45,9,1
42,4,1,0,2,5,2,0,0,0,35,9,1
49,4,5,2,4,1,1,1,0,0,40,1,0
41,5,1,0,8,0,4,1,0,0,40,0,0
43,4,4,2,2,1,2,0,0,0,40,9,0
46,4,1,2,6,4,4,1,0,0,40,9,1
28,4,4,0,2,0,4,1,0,0,45,9,1
39,6,4,0,6,0,4,1,7688,0,50,9,1
50,2,4,0,2,0,4,1,7688,0,40,9,1
57,4,4,2,1,1,4,1,0,0,40,9,0
47,4,4,0,7,5,4,0,0,0,38,9,0
79,6,4,0,2,0,4,1,0,0,40,9,0
40,4,4,0,7,5,4,0,0,0,45,9,0
35,1,1,0,5,0,1,1,0,0,40,7,0
35,2,1,0,8,0,4,1,0,1740,80,9,0
30,4,1,0,7,0,4,1,0,0,60,9,1
26,4,3,1,2,1,2,1,0,0,40,9,0
49,4,4,1,2,4,2,0,1506,0,40,9,0
48,4,4,0,2,0,4,1,0,0,40,9,0
22,4,4,1,7,1,4,1,0,0,45,9,0
22,4,3,1,7,3,4,0,0,0,30,9,0
50,4,3,2,1,1,2,0,0,0,47,5,0
47,6,4,0,2,0,4,1,0,0,60,9,0
36,4,4,0,2,0,4,1,0,0,50,9,0
44,4,0,0,2,0,4,1,0,0,40,9,1
73,4,3,3,7,4,4,0,0,0,9,9,0
24,0,4,1,0,1,1,0,0,0,45,0,0
34,4,1,0,5,0,4,1,0,0,40,9,1
37,4,4,0,2,0,1,1,0,0,40,2,0
28,0,3,0,0,5,4,0,0,0,20,3,0
46,4,4,0,1,5,4,0,0,0,40,9,1
20,0,4,1,0,3,4,0,0,0,35,9,0
29,4,3,0,2,0,4,1,0,0,40,5,0
24,4,0,0,2,0,4,1,0,0,40,9,0
29,7,4,1,5,1,4,1,0,0,35,9,0
18,4,3,1,1,3,4,0,0,0,20,9,0
41,4,1,2,8,4,2,0,0,0,90,9,1
59,4,4,0,2,0,4,1,0,0,40,9,1
27,4,3,1,2,4,4,1,0,0,50,9,0
50,4,0,0,2,0,4,1,0,0,45,9,0
25,4,3,1,2,1,4,1,0,0,24,5,0
42,4,1,2,8,4,4,0,0,0,45,9,0
36,4,4,0,2,0,4,1,0,0,40,6,0
62,4,4,0,1,0,4,1,0,0,60,9,1
71,4,0,1,1,1,4,0,0,0,40,9,0
38,4,1,2,8,1,4,1,0,0,55,9,1
44,4,4,2,1,4,2,0,0,0,40,9,0
19,0,3,1,0,3,4,1,0,0,30,9,0
49,6,4,0,2,0,4,1,0,0,60,9,0
60,5,1,0,5,0,4,1,7688,0,40,9,1
28,6,4,0,8,0,4,1,0,0,40,4,0
26,4,1,1,6,1,4,0,0,0,55,9,0
18,4,3,1,2,3,4,1,0,0,12,9,0
43,4,0,0,2,0,4,1,0,0,50,9,1
65,2,3,3,8,1,4,1,2009,0,44,9,0
23,4,3,1,2,3,4,1,0,0,44,9,0
21,4,4,1,7,3,4,0,0,0,35,9,0
20,6,4,1,2,3,4,1,0,0,40,9,0
19,4,4,1,6,3,1,0,0,0,18,7,0
77,4,4,3,1,1,4,0,0,0,32,9,0
32,4,0,0,4,0,4,1,0,0,40,9,0
37,2,4,0,2,0,4,1,0,0,30,9,0
29,6,4,0,2,0,4,1,0,0,45,9,0
59,4,2,0,5,0,4,1,0,2415,45,9,1
22,4,4,1,2,3,4,1,0,0,40,9,0
30,0,1,0,0,5,4,0,0,0,20,9,0
31,4,4,0,2,0,4,1,0,0,48,9,1
59,6,4,0,6,0,4,1,0,0,60,9,0
29,1,4,1,7,1,4,0,0,0,40,9,1
56,4,4,0,2,0,4,1,0,0,50,9,1
19,4,4,1,1,3,4,0,0,0,20,9,0
37,4,4,0,2,0,4,1,0,0,40,9,0
58,7,5,0,8,0,4,1,0,0,40,9,1
41,4,5,0,8,0,4,1,0,0,40,9,1
29,4,4,1,6,4,4,1,0,0,38,9,0
38,6,4,0,8,0,4,1,0,0,50,9,0
36,4,5,0,5,0,4,1,0,1977,50,9,1
19,4,4,1,2,3,4,1,594,0,40,9,0
46,4,4,0,8,5,4,0,0,0,28,9,1
42,4,5,0,5,5,4,0,0,0,45,9,1
29,4,4,1,6,1,4,0,0,0,40,9,0
42,4,1,0,5,0,4,1,7688,0,40,9,1
29,4,0,0,1,0,4,1,0,0,40,9,0
47,4,5,2,5,4,4,0,0,0,40,9,0
37,4,3,0,2,0,4,1,0,0,40,9,1
39,4,4,0,2,0,4,1,0,0,45,9,0
46,4,1,2,6,4,2,0,0,0,35,9,1
28,4,0,0,2,0,4,1,0,0,40,9,0
36,4,4,0,2,0,4,1,0,0,56,9,1
39,4,4,2,1,3,4,0,0,0,40,9,0
44,4,4,0,5,0,4,1,0,0,40,9,0
70,0,4,3,0,1,4,0,2964,0,12,9,0
60,7,4,0,7,0,4,1,0,0,40,9,0
35,4,1,1,8,1,4,0,0,0,50,9,1
59,4,1,0,2,0,2,1,0,0,48,9,1
21,4,4,1,6,3,4,0,0,0,60,9,0
22,4,0,1,5,3,4,0,0,0,16,9,0
31,4,4,0,8,0,4,1,15024,0,50,9,1
40,4,1,0,8,0,4,1,0,1977,50,9,1
33,4,4,0,6,0,4,1,0,0,45,9,1
41,2,5,0,5,0,4,1,0,0,60,9,0
31,6,0,0,7,5,4,0,0,0,35,9,1
62,4,0,2,7,1,4,1,0,0,40,9,0
43,4,4,0,5,5,4,0,0,0,35,9,0
28,2,1,1,5,1,2,0,0,0,60,9,0
43,4,3,0,2,0,2,1,0,1887,40,9,1
55,6,5,0,6,0,4,1,3103,0,55,9,1
42,4,4,2,7,4,4,0,0,0,25,9,0
23,4,1,1,5,1,4,0,0,0,40,9,0
55,1,4,0,1,0,4,1,0,0,40,9,1
44,5,1,0,8,0,4,1,99999,0,45,9,1
19,4,3,1,6,3,3,0,0,0,32,5,0
23,4,4,1,2,3,4,1,0,0,40,9,0
41,4,4,2,2,4,4,0,0,0,50,9,0
63,0,4,0,0,0,4,1,0,0,20,9,0
51,4,4,2,2,4,4,0,0,0,40,9,0
49,4,4,2,2,1,4,1,0,0,90,9,0
29,7,5,1,5,4,1,0,0,0,20,2,0
25,4,4,1,5,1,4,1,8614,0,40,9,1
44,6,6,0,5,0,4,1,99999,0,50,9,1
17,4,3,1,2,3,4,1,0,0,30,9,0
42,5,5,0,8,0,4,1,0,0,40,9,1
21,4,3,1,4,3,4,0,0,0,35,9,0
26,4,4,1,2,1,4,1,0,0,40,9,0
24,4,4,1,5,1,4,1,0,0,40,9,0
30,4,1,0,8,0,4,1,0,0,42,9,1
58,0,1,3,0,4,4,0,27828,0,50,9,1
19,4,4,1,2,3,4,1,0,0,28,9,0
65,7,3,3,7,2,4,0,0,0,24,9,0
52,6,4,0,4,0,4,1,0,0,60,9,1
17,4,3,1,2,3,4,1,0,0,20,9,0
27,4,4,1,7,3,4,1,0,0,22,9,0
53,4,6,1,5,1,4,0,0,0,40,9,0
24,4,1,1,6,1,4,0,0,0,40,9,0
37,4,4,0,2,0,4,1,0,0,40,9,1
34,4,0,0,1,5,4,0,0,0,18,9,0
40,2,0,2,8,1,4,1,8614,0,50,9,1
49,2,4,0,2,0,4,1,0,0,40,9,1
86,4,5,1,1,1,4,0,0,0,40,9,0
49,4,0,0,5,5,4,0,15024,0,60,9,1
43,6,3,0,2,0,4,1,0,0,60,9,0
47,4,4,2,8,4,4,0,0,0,35,5,0
32,4,4,0,2,0,4,1,0,0,50,9,1
30,6,0,0,2,0,4,1,0,0,60,9,0
25,2,4,1,2,3,4,1,0,0,40,9,0
42,4,1,0,6,0,4,1,0,0,40,9,1
60,4,4,0,2,0,4,1,0,0,65,9,0
46,4,4,0,2,0,4,1,4386,0,38,9,1
39,2,4,0,4,0,4,1,0,0,40,9,1
28,4,0,0,4,0,4,1,0,1887,70,9,1
26,4,3,1,2,1,4,1,0,0,55,5,0
27,4,4,1,1,3,4,0,0,0,40,9,0
59,4,4,2,5,4,4,1,0,0,40,9,0
64,7,4,0,2,0,4,1,0,0,40,9,0
90,6,4,1,8,1,4,1,2964,0,12,9,0
51,4,4,2,6,1,4,0,0,0,45,9,1
36,4,4,0,2,0,4,1,0,2002,40,9,0
39,4,3,2,2,4,3,0,0,0,40,5,0
30,0,4,1,0,3,4,1,0,0,25,9,0
47,6,5,0,5,0,4,1,0,0,40,9,1
32,4,5,0,8,0,4,1,0,0,60,9,1
24,4,0,0,1,5,4,0,0,0,40,9,0
23,4,4,1,6,3,4,1,0,0,30,9,0
62,4,4,0,7,0,4,1,0,0,20,9,0
48,0,4,0,0,5,4,0,0,0,20,9,0
62,0,3,2,0,1,4,1,0,0,40,1,0
35,6,1,2,2,1,4,1,0,0,65,9,0
27,4,1,1,5,3,1,1,0,0,40,9,0
49,4,4,2,2,1,4,0,0,0,35,9,0
18,4,3,1,6,1,4,1,0,0,20,9,0
19,4,4,1,7,3,4,0,0,0,30,9,0
63,5,0,0,6,0,4,1,0,0,40,9,1
54,4,4,0,7,5,2,0,0,0,40,9,0
24,4,4,0,5,5,4,0,0,0,40,9,1
61,4,3,0,2,0,4,1,0,0,50,9,1
50,5,4,0,6,0,4,1,0,0,48,9,1
36,4,1,0,6,0,4,1,0,0,40,9,1
21,4,4,1,1,3,4,1,0,0,50,9,0
38,5,6,0,5,0,4,1,99999,0,50,9,1
30,4,4,0,8,2,4,1,0,0,40,9,0
22,4,4,1,2,3,4,1,2907,0,40,9,0
33,4,4,2,1,1,1,0,0,0,52,9,0
39,2,4,0,2,0,4,1,0,0,38,9,1
42,4,4,0,2,0,4,1,0,0,50,9,1
47,0,4,0,0,0,4,1,0,0,40,9,0
42,2,1,2,2,1,4,1,0,0,33,9,0
29,4,1,0,8,0,4,1,0,0,40,9,0
35,4,1,1,6,1,4,1,0,0,55,9,0
23,4,4,1,7,3,4,0,0,0,30,9,0
28,4,4,0,2,0,0,1,0,0,60,9,0
34,4,4,2,1,3,4,0,0,0,40,9,0
40,4,4,1,1,1,2,0,0,0,40,9,0
67,6,4,3,7,1,4,0,0,0,30,9,0
49,4,4,0,7,0,4,1,0,0,40,9,0
34,4,4,1,1,1,4,0,0,0,40,9,0
60,0,1,0,0,0,4,1,0,0,40,9,0
26,4,1,1,8,3,4,1,2463,0,35,9,0
25,4,4,1,2,3,4,1,0,0,40,9,0
40,4,4,2,8,4,4,0,1831,0,30,9,0
56,6,4,0,2,0,4,1,0,0,40,9,0
35,5,0,0,6,0,4,1,0,1887,45,9,1
54,4,4,0,2,0,4,1,0,2051,40,9,0
25,4,1,1,8,1,4,0,3325,0,40,9,0
28,4,1,0,6,0,4,1,0,0,40,9,0
31,4,1,1,8,1,4,1,0,0,40,9,0
45,4,4,2,1,4,4,0,0,0,40,9,0
52,7,4,0,2,0,4,1,5013,0,40,9,0
39,6,5,1,5,1,4,0,0,0,50,8,0
19,4,4,1,6,1,4,1,0,0,40,9,0
23,4,3,1,1,4,4,1,0,0,40,9,0
23,4,3,1,2,1,4,1,0,0,40,5,0
52,4,0,0,5,0,4,1,15024,0,40,9,1
33,6,6,0,5,0,4,1,0,0,60,9,1
35,4,1,1,2,1,1,0,0,0,50,5,0
58,4,4,0,2,0,4,1,0,0,40,9,0
61,4,4,0,2,0,4,1,0,0,45,9,1
39,4,1,0,8,0,4,1,99999,0,70,9,1
38,4,3,0,2,0,4,1,0,0,40,9,0
59,4,4,0,8,0,4,1,0,1887,40,9,1
41,4,1,2,8,1,4,1,0,0,50,9,1
27,0,3,2,0,4,4,0,0,0,50,9,0
19,4,3,1,2,2,4,1,0,0,10,9,0
22,4,4,1,2,3,4,1,0,0,20,9,0
59,4,0,3,8,4,4,0,0,0,40,9,0
37,4,4,0,2,0,4,1,3103,0,45,9,1
31,4,3,0,2,0,4,1,0,0,43,9,0
18,4,3,1,2,1,4,1,0,0,40,9,0
20,4,4,1,6,3,4,0,0,0,35,9,0
28,4,4,1,2,1,4,1,0,0,60,9,0
28,4,4,1,7,3,4,0,0,0,30,9,0
49,4,1,0,8,0,4,1,0,0,40,9,0
38,2,4,0,4,0,4,1,0,0,40,9,1
19,4,4,1,6,3,4,1,0,0,20,9,0
43,4,1,0,8,0,4,1,7298,0,40,9,1
28,4,4,0,8,0,2,1,15024,0,40,9,1
41,4,4,2,1,1,2,0,0,0,24,8,0
50,4,5,0,8,0,4,1,0,0,65,9,1
46,4,1,2,1,1,4,1,0,0,40,4,0
20,4,4,1,2,3,4,1,0,0,40,9,0
45,4,1,0,8,0,4,1,0,0,60,9,1
28,4,4,1,8,1,4,0,0,0,50,9,0
37,4,4,0,7,5,4,0,0,0,40,9,0
46,6,2,0,5,0,4,1,0,1902,50,9,1
66,4,4,0,2,0,4,1,0,0,40,9,0
35,0,4,0,0,3,4,0,0,0,40,9,0
38,4,1,0,1,5,4,0,0,0,50,9,1
25,4,3,1,2,3,4,1,0,0,45,9,0
55,1,6,0,8,0,4,1,15024,0,40,9,1
48,2,3,0,2,0,4,1,0,1902,40,9,0
56,4,4,3,2,4,4,0,0,0,38,9,0
47,6,5,0,8,0,4,1,0,0,45,9,0
55,6,1,0,8,0,4,1,0,0,40,9,1
41,7,0,0,4,0,4,1,0,0,40,9,0
47,4,4,0,6,0,4,1,0,0,65,9,1
40,4,4,1,8,1,0,1,6849,0,43,9,0
41,4,1,0,6,0,4,1,0,0,40,9,0
21,4,4,1,6,3,3,0,0,0,20,9,0
52,4,4,1,6,1,4,1,0,0,40,9,0
62,4,2,2,5,4,4,1,15020,0,50,9,1
46,4,3,0,2,0,4,1,0,0,45,9,1
21,0,4,1,0,3,4,1,0,0,20,9,0
35,6,1,0,5,0,4,1,0,0,40,9,0
29,4,4,2,1,3,4,0,0,0,40,9,0
21,4,3,0,7,0,4,1,3908,0,40,9,0
35,4,4,2,2,1,4,1,0,0,50,9,0
46,4,1,0,6,0,4,1,0,0,50,1,1
70,0,4,0,0,0,4,1,0,0,40,9,0
35,4,2,0,5,0,1,1,0,1902,40,2,1
34,4,4,2,2,1,4,1,0,0,60,9,0
21,4,0,1,2,1,4,1,0,0,30,9,0
29,4,4,0,2,0,4,1,0,0,60,9,0
41,5,5,0,8,0,4,1,0,0,60,9,1
51,6,4,0,6,0,4,1,0,0,40,9,0
22,4,4,1,1,3,4,0,0,0,40,9,0
47,4,1,1,8,1,4,1,0,0,40,9,0
42,5,6,0,5,0,4,1,15024,0,65,9,1
19,4,4,1,7,3,4,0,0,0,40,8,0
46,4,1,0,2,0,4,1,15024,0,40,9,1
23,4,4,1,2,3,2,1,0,0,40,9,0
49,4,4,0,2,0,2,1,0,0,40,9,0
58,6,1,2,5,1,4,0,0,0,40,9,0
