age,NumberOfDependents,RevolvingUtilizationOfUnsecuredLines,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,SeriousDlqin2yrs
29,1.0,1.0069986,0,0.5823062170000001,3650.0,6,1,2,0,1
66,0.0,0.017135263,0,0.071348584,6250.0,12,0,1,0,0
62,2.0,0.053331139,0,1.112168593,1470.0,11,0,1,0,0
72,1.0,0.0224979529999999,0,0.191548278,8305.0,9,0,1,0,0
47,2.0,0.8131570840000001,0,0.3804191329999999,6250.0,8,0,2,0,0
43,3.0,0.498985396,1,0.55786005,5158.0,14,0,1,0,1
65,0.0,0.042284506,0,44.0,0.0001,2,0,0,0,0
63,1.0,0.004965919,0,1245.0,0.0001,15,0,2,0,0
29,0.0,0.77138002,0,0.4585457979999999,5294.0,11,0,2,0,0
60,2.0,0.0046294579999999,0,0.201622818,4066.0,5,0,1,0,0
77,0.0,0.001596838,0,0.001171417,2560.0,6,0,0,0,0
40,2.0,0.84318794,0,0.4446368539999999,9816.0,14,0,3,0,0
39,1.0,0.009292616,0,0.373756042,7033.0,12,0,1,0,0
54,0.0,0.122012096,0,0.482363316,2267.0,19,0,1,0,0
69,0.0,0.0239628629999999,0,0.253560588,4282.0,8,0,1,0,0
32,2.0,0.9999999,1,0.084478809,3491.0,2,0,0,0,0
60,0.0,0.878546327,0,0.284245108,7000.0,8,0,2,0,0
47,3.0,0.112565032,0,0.23479626,14650.0,7,0,2,0,0
80,1.0,0.268129055,0,0.388057585,14100.0,18,0,2,0,0
36,0.0,0.313907444,0,0.087375046,2700.0,4,0,0,0,0
29,3.0,0.9999999,0,0.0249916689999999,3000.0,2,0,0,0,1
58,0.0,0.480813606,0,0.6837368490000001,7888.0,5,0,3,0,0
47,1.0,0.9999999,0,0.0001,6200.0,0,0,0,0,0
62,0.0,0.0293656879999999,0,0.2060230569999999,12750.0,7,0,2,0,0
67,0.0,0.374042932,0,0.133701552,10500.0,14,0,0,0,0
58,0.0,0.957608582,2,0.702085119,3500.0,10,0,2,0,0
54,0.0,0.026512771,0,0.0098515859999999,7815.0,4,0,0,0,0
51,1.0,0.775510204,0,0.3917792999999999,5400.0,7,0,3,0,0
61,1.0,0.09936646,0,0.475821417,9160.0,10,0,4,0,0
60,0.0,0.0001,0,0.00079992,10000.0,12,0,0,0,0
65,0.0,0.74025974,2,0.74968789,1601.0,7,0,1,1,0
53,3.0,0.251186532,0,0.121967605,13396.0,7,0,1,0,0
44,5.0,0.8095627670000001,0,178.5,1.0,1,1,0,0,0
60,0.0,0.010942277,0,0.582382874,5698.0,17,0,2,0,1
32,0.0,0.14158695,0,0.024621922,8000.0,9,1,0,0,0
66,0.0,0.442967181,0,0.5422340729999999,10500.0,21,0,3,0,0
38,0.0,0.495647005,0,0.122030238,8333.0,7,0,0,0,0
33,2.0,1.00359982,1,0.131544503,4583.0,3,0,0,0,0
63,1.0,0.226729903,0,0.262632285,6708.0,23,0,2,0,0
48,1.0,0.6988789040000001,0,0.395500341,13200.0,15,0,2,0,0
30,0.0,0.325208968,0,0.260295882,2500.0,7,0,0,0,0
61,1.0,0.915471175,0,0.533772082,2886.0,8,0,1,0,0
34,2.0,0.333794437,0,0.303635817,6655.0,5,0,1,0,0
48,1.0,0.0077992259999999,0,0.18326536,7600.0,13,0,1,0,0
77,0.0,0.002254081,0,0.088834655,8194.0,5,0,1,0,0
54,1.0,0.34146227,0,0.09874182,73200.0,22,0,3,0,0
70,0.0,0.0004552769999999,0,0.0001,3000.0,6,0,0,0,0
51,3.0,0.732105392,0,1.103365385,2495.0,8,0,4,0,0
49,0.0,1.00554939,1,0.376221498,3683.0,5,0,1,0,1
56,0.0,0.503012122,0,0.436271186,5899.0,9,0,1,0,0
24,0.0,0.903079589,1,0.879415347,820.0,5,0,0,0,0
82,0.0,0.066811788,0,0.045105566,2083.0,10,0,0,0,0
66,0.0,0.049132514,0,0.147360483,6629.0,5,0,0,0,0
53,1.0,0.2531134889999999,0,0.057393725,56033.0,17,0,2,0,0
48,2.0,0.136451042,1,0.335666487,13000.0,10,0,2,0,0
42,3.0,0.0533833009999999,0,1.678950656,1600.0,9,0,3,0,0
75,1.0,0.00057876,0,0.556772197,4200.0,12,0,1,0,0
54,1.0,0.237123753,0,0.192274143,8024.0,8,0,2,0,0
46,7.0,0.463359762,1,0.467826087,8624.0,10,0,2,0,0
25,0.0,0.228554289,1,0.020349875,2800.0,5,0,0,0,0
40,0.0,0.143696805,1,0.5141388170000001,3500.0,5,0,1,0,0
51,0.0,0.040738134,0,0.460714633,10270.0,11,0,2,0,0
55,1.0,0.064189337,0,0.095143284,14062.0,11,0,2,0,0
38,3.0,0.192645883,2,0.159473421,6000.0,7,1,0,0,1
29,0.0,0.910179641,1,0.004331889,3000.0,1,0,0,0,0
26,1.0,0.005094019,0,0.242973708,3308.0,9,0,2,0,0
60,0.0,0.0127052019999999,0,0.549139367,3601.0,7,0,2,0,0
71,1.0,0.000509251,0,0.000620379,19342.0,4,0,0,0,0
43,2.0,0.014999658,0,0.101954463,19851.0,9,0,2,0,0
48,2.0,0.99440112,1,0.7876593279999999,3451.0,5,0,2,0,0
61,0.0,0.198728762,0,0.375401757,4666.0,18,0,1,0,0
37,0.0,0.535206703,0,0.389136905,5375.0,12,0,0,0,0
27,1.0,0.271790728,0,0.082802548,3767.0,4,0,0,0,0
44,2.0,0.9999999,0,1.286475683,1500.0,3,0,1,1,0
26,0.0,0.9999999,98,0.0001,1550.0,0,98,0,98,1
24,0.0,0.701731025,0,0.07919095,2916.0,5,0,0,1,0
85,0.0,0.047632133,0,0.007665389,6000.0,4,0,0,0,0
26,0.0,0.0001,0,0.164417791,2000.0,2,0,0,0,0
49,1.0,0.019933115,0,0.24044586,7535.0,14,1,2,0,0
59,1.0,0.827723147,0,0.180601611,8443.0,18,0,1,0,1
38,3.0,0.359812446,0,0.1981598819999999,11520.0,8,0,1,0,0
65,1.0,0.3463536579999999,2,0.461381838,22100.0,26,0,6,0,0
46,0.0,0.309172707,0,0.019832189,2621.0,5,0,0,0,0
66,0.0,0.515798736,0,0.6814428509999999,2300.0,4,0,1,0,0
42,0.0,0.8262934270000001,1,0.10996858,3500.0,4,0,0,0,1
40,2.0,0.035261096,1,0.507873032,4000.0,12,0,1,0,0
53,2.0,0.091325906,2,0.331666833,10000.0,13,0,3,0,0
62,2.0,0.350259896,0,0.006498375,4000.0,1,0,0,0,0
38,1.0,0.0331206729999999,0,0.374638253,3800.0,8,0,1,0,0
49,2.0,0.151549982,0,0.352708672,4300.0,12,0,1,0,0
48,2.0,0.0001,0,0.225496916,8753.0,7,0,1,0,0
55,2.0,0.00311844,0,0.364132178,9350.0,22,0,5,0,0
67,0.0,0.033118418,0,0.5154766820000001,7268.0,10,0,3,0,0
31,0.0,0.6615564070000001,1,0.442323425,3666.0,8,0,0,0,0
69,0.0,0.038278469,0,0.259774023,10000.0,9,0,2,0,0
35,3.0,0.013437794,0,1.126978837,6000.0,9,0,2,0,0
66,0.0,0.656686177,1,0.268649038,9718.0,6,0,1,0,0
80,1.0,0.035362157,0,0.158056659,7800.0,17,0,1,0,0
35,0.0,0.194263535,0,0.088424794,4500.0,3,0,0,0,0
38,2.0,0.0001,0,0.2997032639999999,13816.0,8,0,2,0,0
28,0.0,0.625863532,0,0.136429608,6200.0,2,0,0,0,0
66,0.0,0.008757434,0,0.222724667,15700.0,8,0,2,0,0
76,1.0,0.08665725,0,0.201627637,6020.0,6,0,1,0,0
65,1.0,0.095060329,0,0.267108168,3170.0,11,0,1,1,1
43,0.0,0.91537133,0,0.376324735,5000.0,6,0,0,0,0
59,0.0,0.04560715,0,0.7745535709999999,3583.0,13,0,2,0,0
60,0.0,0.404428083,0,0.433420366,6510.0,12,0,1,0,0
31,2.0,0.9999999,98,0.0001,2540.0,0,98,0,98,1
76,2.0,0.0001,0,0.0001,1342.0,8,0,0,0,0
39,1.0,0.66370612,0,0.05714782,5756.0,3,0,0,0,0
81,1.0,0.985368957,2,0.6683110170000001,4256.0,11,0,3,0,0
69,0.0,0.153073336,0,0.40611844,10688.0,13,0,2,0,0
45,1.0,0.030322638,0,0.208087616,3560.0,7,0,0,0,0
45,4.0,0.953328965,0,0.468609272,3774.0,11,0,2,0,0
56,0.0,0.784485027,1,0.453918815,7833.0,9,0,1,0,0
41,0.0,0.414632389,0,0.380391285,13493.0,22,0,3,0,0
45,1.0,0.9999999,0,0.011126146,6650.0,1,0,0,0,0
37,2.0,0.407389772,0,0.265515576,8281.0,6,0,2,0,0
61,0.0,0.034474037,0,0.006094658,10500.0,8,0,0,0,0
67,0.0,0.007311236,0,0.439163206,6500.0,7,0,1,0,0
63,0.0,0.04518742,0,0.058631034,7333.0,23,0,2,0,0
50,2.0,0.185131889,0,0.196276368,21000.0,11,0,2,0,0
58,2.0,0.668834185,0,0.246862785,14582.0,11,0,2,0,0
49,2.0,0.051585748,0,0.315668433,10000.0,12,0,2,0,0
44,2.0,0.042308516,0,0.2059805189999999,29361.0,11,0,3,0,0
34,0.0,0.413786207,1,0.205180641,4400.0,14,0,0,0,0
49,0.0,0.040668142,0,0.01046463,7166.0,8,0,0,0,0
48,3.0,0.7061522170000001,0,0.079229915,2700.0,2,0,0,0,0
42,2.0,0.217158931,0,0.5788988,3250.0,12,0,2,0,0
30,2.0,0.9999999,0,0.0001,2542.0,0,0,0,0,0
63,0.0,0.445045664,0,0.570204257,7000.0,21,0,2,0,0
27,0.0,0.0001,0,0.016662699,4200.0,5,0,0,1,0
65,0.0,0.502587435,0,0.144708423,4166.0,2,0,0,0,0
40,2.0,0.0247007029999999,0,0.30364201,7083.0,11,0,1,0,0
47,1.0,0.341359611,0,0.392356072,6200.0,15,0,1,0,0
34,0.0,0.9999999,2,0.006283919,3500.0,4,0,0,0,1
61,0.0,0.827242525,0,0.01029897,10000.0,1,1,0,0,1
62,1.0,0.505174741,2,0.334458193,5333.0,5,0,1,0,0
39,1.0,0.861624409,0,0.440437158,5489.0,13,0,0,0,0
56,1.0,0.325252173,0,0.517257796,4200.0,12,0,2,0,0
49,0.0,0.8086847070000001,3,1.333493282,2083.0,12,0,1,1,1
54,0.0,0.07741732,0,0.3264997839999999,4633.0,12,0,1,0,0
41,3.0,0.8249035309999999,2,0.5592034,12000.0,8,0,3,0,0
70,1.0,0.317715568,0,0.328489535,7500.0,17,0,2,0,0
32,0.0,0.638585514,0,0.2145570889999999,5000.0,13,0,0,0,0
29,1.0,0.643065389,0,0.012218828,3600.0,4,0,0,0,1
47,3.0,0.016319565,0,0.14039548,7079.0,8,0,1,0,0
57,1.0,0.3908553429999999,0,0.629898403,6200.0,22,0,1,1,0
47,3.0,0.095003699,0,0.118270079,6797.0,15,0,0,0,0
60,0.0,0.15157531,0,0.375842761,8750.0,6,0,1,0,0
50,2.0,1.006578601,2,1.308075773,3008.0,9,0,2,0,0
47,3.0,0.0001,0,0.412088529,8900.0,9,0,1,0,0
76,0.0,0.342944216,0,0.127374525,5000.0,5,0,0,0,0
37,2.0,0.438006952,0,0.3332961769999999,8970.0,5,0,2,0,0
58,3.0,0.014457031,0,0.299579398,12600.0,10,0,3,0,0
34,0.0,0.691671851,1,0.05061082,4583.0,6,0,0,0,0
34,1.0,0.453823844,1,0.878594249,3442.0,9,0,1,0,0
47,2.0,0.290148394,0,0.169083092,10000.0,9,0,1,0,0
81,0.0,0.029532149,0,0.0219853429999999,1500.0,3,0,0,0,0
56,0.0,0.0001,0,0.5162046610000001,7250.0,10,0,4,0,0
50,1.0,0.0001,0,0.921882581,2060.0,8,0,2,0,0
50,3.0,0.140828296,0,0.102223268,8500.0,17,0,0,0,0
56,0.0,0.0001,0,0.241987179,4991.0,4,0,1,0,0
46,1.0,0.6478044829999999,0,1.111725955,3794.0,22,0,2,0,0
49,0.0,0.3699193739999999,0,0.146975504,6000.0,4,0,0,0,0
44,0.0,0.371525695,0,0.94745274,3120.0,4,0,1,0,0
26,0.0,0.9999999,0,0.077614923,3001.0,1,0,0,0,0
79,1.0,0.0162830489999999,0,0.322277111,4250.0,9,0,1,0,0
39,0.0,0.02418244,0,0.028415091,10416.0,2,0,0,0,0
47,1.0,0.000337654,0,0.547128927,7383.0,7,0,2,0,0
51,2.0,1.078039342,2,0.7073428420000001,3785.0,8,0,1,1,1
44,1.0,1.064479638,3,0.089082184,3333.0,8,0,0,0,0
52,4.0,0.469983748,1,0.439064156,12266.0,8,0,2,0,0
70,0.0,0.002918332,0,0.118820178,11933.0,15,0,1,0,0
81,0.0,0.009359626,0,0.001437126,4174.0,2,0,0,0,0
33,0.0,0.446904185,0,0.7299403940000001,2180.0,7,0,1,0,0
57,1.0,0.9999999,0,0.052539913,6889.0,1,3,1,1,0
59,1.0,0.063111209,0,0.44454778,4300.0,6,0,2,0,0
32,0.0,0.216820128,0,0.520493169,3000.0,7,0,1,0,0
30,1.0,0.36206069,1,0.168795114,1800.0,6,0,0,0,0
36,4.0,0.9999999,2,0.094893155,2760.0,1,6,0,0,1
49,2.0,0.098472122,1,0.440304726,8400.0,12,0,1,0,0
42,3.0,0.1198861359999999,0,0.109178164,5000.0,4,0,0,0,0
55,2.0,0.6335585220000001,0,0.328323272,8116.0,9,0,0,0,0
49,0.0,0.83610926,0,0.164840897,1916.0,3,0,0,0,0
56,2.0,0.077886004,0,0.179017485,1200.0,3,0,0,0,0
22,0.0,0.0001,0,0.0001,929.0,3,0,0,0,0
59,2.0,0.346506201,0,0.427999333,5992.0,13,0,1,0,0
33,2.0,0.00780552,0,0.0949878219999999,7800.0,8,0,0,0,0
35,0.0,0.8892041620000001,0,0.251021049,6365.0,7,0,0,0,0
87,0.0,0.0001,0,0.0154922539999999,2000.0,10,0,0,0,0
49,3.0,0.477321969,0,6.006888124,9000.0,54,0,7,0,0
40,0.0,0.2101540589999999,0,0.266074856,4167.0,4,0,0,0,0
79,0.0,0.019091634,0,0.175645756,4064.0,8,0,1,0,0
65,0.0,0.162399844,0,0.209240338,2250.0,5,0,0,0,0
41,3.0,0.9999999,0,1.4435564440000002,1000.0,10,0,2,0,0
62,1.0,0.268632486,0,0.147700784,4718.0,10,0,0,0,0
54,1.0,0.7028975340000001,0,0.2811377539999999,10300.0,11,0,2,0,0
77,0.0,0.830381547,0,0.650712614,4700.0,10,0,0,0,0
50,1.0,0.9999999,1,0.166589755,6500.0,4,0,1,0,0
32,0.0,0.9999999,0,0.397867378,3000.0,4,0,1,0,0
44,2.0,0.07370896,0,0.283704188,9167.0,11,0,2,0,0
69,0.0,0.019115877,0,0.415116279,6019.0,14,0,1,0,0
34,3.0,1.019207251,1,0.223316913,7916.0,10,0,0,0,1
55,0.0,0.18389387,0,0.367592755,11373.0,11,0,4,0,0
26,0.0,0.9999999,0,0.11265545,4100.0,1,0,0,0,0
63,0.0,0.35697586,0,0.0975045019999999,3886.0,6,0,0,0,0
52,0.0,0.3484604979999999,0,0.498583569,6000.0,12,0,2,0,0
72,1.0,0.1383318919999999,0,0.073485992,15240.0,12,0,1,0,0
65,1.0,0.017577217,0,0.130183963,15600.0,19,0,2,0,0
76,0.0,0.002587541,0,0.002016807,2974.0,7,0,0,0,0
43,3.0,0.220785281,2,7.490018149,550.0,7,0,2,0,0
33,3.0,0.356110569,0,0.220340623,10333.0,9,0,1,0,0
45,3.0,0.359987369,0,0.634545682,8000.0,10,0,1,0,0
48,1.0,0.0001,0,0.491528802,5016.0,5,0,1,0,0
61,0.0,0.330245468,0,1.26212298,6000.0,22,0,3,0,0
80,0.0,0.1678699589999999,0,10.68761996,2083.0,17,0,2,0,0
64,0.0,0.220841975,1,0.065774595,5305.0,13,0,0,0,0
43,0.0,0.0476649009999999,0,0.730142031,1900.0,6,0,1,0,0
37,0.0,0.738510267,0,0.439181147,4200.0,10,0,1,0,0
48,1.0,0.186282566,1,0.460459737,6916.0,9,0,1,0,0
84,0.0,0.015809022,0,0.00419916,3333.0,3,0,0,0,0
44,1.0,0.9999999,1,0.366197183,3762.0,5,0,1,0,0
73,1.0,0.042891325,0,0.013594562,2500.0,4,0,0,0,0
48,2.0,0.080838545,2,0.328334069,6800.0,14,0,2,1,0
58,0.0,0.144058919,0,0.2335968,10500.0,12,0,1,0,0
29,0.0,0.461370205,0,0.15389276,3300.0,3,0,0,0,0
53,5.0,0.223970796,0,0.480986426,9650.0,17,0,2,0,0
51,2.0,0.125556729,0,0.276314375,9300.0,11,0,2,0,0
73,0.0,0.009186926,0,0.00099975,4000.0,2,0,0,0,0
49,0.0,0.0001,0,0.3954762329999999,5658.0,9,0,2,0,0
67,0.0,0.0001,1,0.413357401,3323.0,7,0,2,0,0
64,2.0,0.105674991,0,0.383346082,9150.0,14,0,4,1,0
74,0.0,0.073725001,0,0.271933193,10417.0,8,0,1,0,0
69,0.0,0.079813689,0,0.1555729569999999,3830.0,7,0,1,0,0
60,1.0,0.06534502,0,0.355596312,19628.0,17,0,5,0,0
66,0.0,0.091896937,0,0.259158444,8816.0,5,0,1,0,0
39,3.0,0.518155203,0,0.2182701239999999,14000.0,10,0,1,0,0
39,2.0,0.042263849,0,0.336074827,6200.0,8,0,2,0,0
51,3.0,0.096916923,0,0.280512988,9200.0,6,0,1,0,0
50,0.0,0.064941059,0,0.5571843879999999,16166.0,22,0,3,0,0
87,0.0,0.026984885,0,0.007997334,3000.0,15,0,0,0,0
76,0.0,0.010748656,0,0.000526177,3800.0,9,0,0,0,0
63,0.0,0.026503578,0,0.255077173,7385.0,22,0,1,0,0
56,1.0,0.81838976,3,0.7633028629999999,16518.0,19,0,6,1,0
77,0.0,0.102463725,0,0.019215156,3694.0,2,0,0,0,0
35,1.0,0.058562527,0,0.112581244,4307.0,7,0,0,0,0
39,2.0,0.0001,0,0.482724142,9000.0,6,0,2,0,0
63,0.0,1.465565627,0,0.537546245,10000.0,16,0,2,0,0
30,0.0,0.0499002,0,0.0001,2500.0,1,5,0,1,1
42,0.0,0.131249658,0,0.311537692,5000.0,9,0,0,0,0
61,2.0,0.7889174520000001,0,0.088806971,2983.0,3,0,0,0,0
44,5.0,0.270610893,0,0.409218388,8200.0,14,0,2,0,0
41,2.0,0.02465853,0,0.7221623079999999,7417.0,16,0,1,0,0
52,0.0,0.138158518,0,0.342610632,3592.0,13,0,1,0,0
29,0.0,0.463920004,0,147.0,1.0,8,0,0,0,0
73,0.0,0.06964165,0,0.006080876,9866.0,5,0,0,0,0
47,1.0,0.096071141,0,0.2204491439999999,20616.0,7,0,1,0,1
64,3.0,0.0482206909999999,0,0.3023997,5333.0,10,0,1,0,0
35,0.0,0.212092958,0,0.543728733,16750.0,10,0,6,0,0
54,3.0,0.015724803,2,0.312089024,5930.0,12,0,2,0,0
64,0.0,0.488562245,0,0.537231805,4753.0,12,0,2,0,0
31,1.0,0.0001,0,0.0001,3500.0,3,0,0,0,0
74,0.0,0.0001,0,0.095743069,6600.0,8,0,1,0,0
47,2.0,0.083147809,0,0.1283168459999999,28000.0,6,0,1,0,0
61,2.0,0.0246015739999999,0,0.236569403,7333.0,10,0,1,0,0
49,2.0,0.062780524,2,0.472759928,5010.0,11,0,2,0,0
37,4.0,0.051746766,0,0.075267324,7200.0,4,0,0,0,0
58,2.0,0.026715713,0,0.23254472,5198.0,18,0,1,0,0
63,0.0,0.1128075869999999,0,0.049797697,3212.0,10,0,0,0,1
33,0.0,0.356869547,0,0.466912809,3520.0,7,0,1,0,0
83,0.0,0.010511868,0,0.007248188,4000.0,7,0,0,0,0
79,1.0,0.001066619,0,0.1969015489999999,4001.0,5,0,1,0,0
50,0.0,0.6712246820000001,0,0.779031567,7000.0,12,0,2,0,0
49,1.0,0.137422389,0,0.385247944,4012.0,15,0,2,0,0
32,0.0,0.485606046,0,0.463261342,8750.0,10,0,2,0,0
70,1.0,0.0237889339999999,0,0.071732067,4000.0,6,0,0,0,0
33,0.0,0.591752293,0,0.329468213,2500.0,5,0,1,0,0
34,0.0,0.316117896,0,0.454727221,3500.0,10,0,0,0,0
34,2.0,0.571714143,0,0.239890959,2200.0,6,0,0,0,0
33,0.0,0.031630805,0,0.023740108,2400.0,3,0,0,0,0
44,3.0,0.293069444,0,1.322233105,4083.0,10,0,2,1,0
51,1.0,0.9999999,0,0.255498778,4500.0,2,0,1,0,1
76,0.0,0.023256301,0,0.383058005,8050.0,12,0,1,0,0
61,0.0,0.575937965,0,0.6196010679999999,6366.0,8,0,2,0,0
23,0.0,0.9999999,0,0.10099889,900.0,2,1,0,0,0
64,0.0,0.04466163,0,0.7150474920000001,6000.0,20,0,1,0,0
37,0.0,0.98913201,2,0.549578059,947.0,5,0,0,1,1
38,4.0,0.1337797,0,0.363370628,9920.0,9,0,2,0,0
42,0.0,0.037952385,0,0.184210526,4673.0,9,0,1,0,0
37,2.0,0.036269727,0,0.3951367779999999,6250.0,8,0,2,0,0
55,0.0,0.003106899,0,0.000535695,28000.0,6,0,1,0,0
48,0.0,0.066686458,0,0.147633182,6400.0,10,0,1,0,0
38,0.0,0.9999999,0,0.587804065,3000.0,4,3,1,1,1
38,0.0,0.329596005,0,0.1627674469999999,5000.0,7,0,0,0,0
69,0.0,0.06551757,2,0.0543019629999999,5450.0,4,0,1,0,0
50,1.0,0.301545717,1,6.736318408,200.0,7,0,2,0,0
72,1.0,0.032137799,0,0.310137972,5000.0,8,0,1,0,0
71,1.0,0.0001,0,0.689935065,2463.0,9,0,2,0,0
81,0.0,0.010071479,0,0.004188482,5729.0,7,0,0,0,0
46,2.0,0.9999999,1,0.276530163,9083.0,4,0,2,0,0
58,1.0,0.471989059,0,0.6013306039999999,7815.0,13,0,1,0,0
43,3.0,0.002133262,0,0.86302283,6000.0,9,0,1,0,0
53,1.0,1.110592938,1,0.01170589,8200.0,2,0,0,0,0
52,0.0,0.021351685,0,0.566678094,2916.0,5,0,2,0,0
76,0.0,0.250618842,0,0.510395137,8224.0,11,0,2,0,0
40,3.0,0.261058791,0,0.217632209,30500.0,11,0,2,0,0
42,2.0,0.3757893639999999,0,0.437278297,3100.0,20,0,0,0,0
31,2.0,0.523171019,5,0.346515487,3615.0,12,0,1,2,1
25,0.0,0.215571257,0,1.184313725,764.0,6,0,0,0,0
75,0.0,0.165378004,0,0.183410362,4110.0,14,0,0,0,0
70,0.0,0.095962125,0,0.635910224,400.0,12,0,0,0,0
32,0.0,0.025720435,0,0.1927144539999999,2552.0,5,0,0,0,0
57,0.0,0.9999999,0,0.0001,1019.0,0,0,0,0,0
59,0.0,0.211938232,0,2678.0,0.0001,17,0,2,0,0
75,1.0,0.232192719,0,0.553144686,10000.0,25,0,3,0,0
42,3.0,0.381874516,0,0.362355239,7166.0,5,0,1,0,0
56,2.0,0.015517465,0,0.3739873,13700.0,16,0,2,0,0
56,0.0,0.010731271,0,0.12518833,7300.0,4,1,0,0,0
49,4.0,0.120944153,0,0.227508996,2500.0,4,0,0,0,0
41,3.0,0.265082435,2,0.101676665,6500.0,14,0,0,0,0
37,1.0,0.850574713,0,0.008791588,5800.0,1,0,0,0,0
39,0.0,0.0001,0,0.197264219,4166.0,10,1,1,0,0
53,0.0,0.9999999,0,0.147940824,2500.0,1,0,0,1,1
36,1.0,0.0001,0,0.7686724420000001,4270.0,3,0,1,0,0
53,3.0,0.207980033,0,0.214881732,14500.0,9,0,1,0,0
62,0.0,0.114658214,0,0.12864904,13804.0,8,0,2,0,0
46,1.0,0.757789536,0,0.1288203369999999,3500.0,6,2,0,4,1
76,0.0,0.009401118,0,0.009973149,2606.0,7,0,0,0,0
48,1.0,0.332856104,0,0.390092442,14170.0,17,0,2,0,0
84,0.0,0.0287161879999999,0,0.343044539,6555.0,12,0,1,0,0
59,0.0,0.077809635,0,0.304305757,6200.0,13,0,2,0,0
57,0.0,0.0694504109999999,5,0.488660125,12433.0,23,0,3,0,0
28,1.0,0.968412635,0,0.07572897,4766.0,3,0,0,0,0
42,3.0,0.162245944,0,0.1986415769999999,8980.0,8,0,1,0,0
63,0.0,0.000124997,0,0.163047225,2900.0,3,0,0,0,0
44,0.0,0.029484552,0,0.200854701,3041.0,20,0,1,0,0
69,0.0,0.014956197,0,0.2924547489999999,4916.0,9,0,1,0,0
51,1.0,0.8820638820000001,1,0.498117647,4249.0,10,0,1,0,1
61,0.0,0.016898559,0,0.250107128,7000.0,8,0,1,0,0
33,1.0,0.309372477,0,0.412526998,4166.0,16,0,0,0,0
77,0.0,0.0001,0,0.335657834,2150.0,8,0,0,0,0
31,0.0,0.9999999,0,0.961161983,3166.0,5,0,3,0,0
70,0.0,0.002850943,0,0.211264437,13333.0,10,0,3,0,0
38,2.0,0.159704461,0,0.328486746,8940.0,9,0,1,0,0
27,0.0,0.101112361,0,0.436239705,3520.0,7,0,1,0,1
70,0.0,0.0214851,0,0.23256445,3684.0,5,0,1,0,0
49,1.0,0.772862171,0,0.517728365,9983.0,21,0,1,0,0
38,0.0,0.261177655,2,0.26391863,7471.0,7,0,1,0,0
72,0.0,0.31238817,1,0.723922548,1600.0,13,0,2,0,0
48,3.0,0.13619619,0,0.015373078,8000.0,4,0,0,0,0
30,0.0,0.376831422,0,0.49077564,5040.0,15,0,2,0,0
74,0.0,0.088432489,0,0.4024700329999999,2752.0,15,0,0,0,0
32,0.0,0.0001,0,0.010485248,4100.0,1,0,0,0,0
78,2.0,0.0490650309999999,0,0.184979447,9000.0,3,0,1,0,0
58,0.0,0.630049815,1,0.519080153,6000.0,16,0,1,1,0
68,0.0,0.699860028,0,0.22501967,5083.0,6,0,3,0,0
38,1.0,0.606039995,2,0.344933921,2269.0,9,0,0,1,0
83,0.0,0.9999999,0,0.0001,2083.0,1,0,0,0,0
66,0.0,0.4409245879999999,0,0.5307946610000001,8166.0,10,0,2,0,0
36,0.0,0.00420445,0,0.068986203,5000.0,3,0,0,0,0
74,0.0,0.046539563,0,0.008212041,17656.0,12,0,0,0,0
64,0.0,0.664533387,0,0.604169621,7050.0,9,0,1,0,0
47,4.0,0.859200539,0,0.307111227,3838.0,6,0,0,0,0
25,0.0,0.03992016,1,0.152542373,2300.0,3,0,0,0,0
65,1.0,0.061987342,1,0.63668272,12250.0,24,0,13,0,1
34,3.0,0.150800693,0,0.444434606,11292.0,17,0,2,0,0
51,0.0,0.095663198,0,0.273768406,5500.0,8,0,2,0,0
35,0.0,0.043850769,0,0.01079784,5000.0,13,0,0,0,0
29,0.0,0.651627641,0,0.0081804659999999,4033.0,3,0,0,0,0
59,0.0,0.001123412,1,0.011675711,12161.0,20,0,1,0,0
52,3.0,0.037662482,0,0.344480862,18000.0,8,0,3,0,0
84,0.0,0.077842793,0,0.030468936,4200.0,9,0,0,0,0
72,1.0,0.013166506,0,0.273377785,6148.0,10,0,0,0,0
73,0.0,0.029138484,1,0.013525305,4583.0,11,0,0,0,0
32,1.0,0.938123752,0,0.630517024,792.0,3,0,0,0,0
62,0.0,0.921527546,3,0.7371610359999999,6600.0,16,0,3,0,0
33,2.0,0.628891407,0,0.343174847,2607.0,4,0,0,0,0
62,1.0,0.211330398,0,0.039558418,25000.0,6,0,0,0,0
59,1.0,0.9999999,3,0.316698482,11000.0,3,0,1,1,1
38,3.0,1.008815903,2,0.6989108359999999,5416.0,11,1,2,1,0
54,0.0,0.0001,0,1.427623746,5878.0,22,0,9,0,0
31,0.0,0.9999999,1,0.098350825,3334.0,2,1,0,0,0
69,0.0,0.05495413,0,0.011998857,10500.0,11,0,0,0,0
46,0.0,0.47268204,0,0.076263925,3500.0,5,0,0,0,0
57,3.0,0.179188816,1,0.165432099,4859.0,13,0,0,0,0
65,0.0,0.028825435,2,0.2194715539999999,8401.0,15,0,1,0,0
82,0.0,0.032833338,0,0.029365823,3200.0,18,0,0,0,0
